RAJ2000,DEJ2000,cst,type
321.81246749999997,-25.4597416,CAP,I
321.8077755555555,-24.9597607,CAP,O
322.8033255555555,-24.952198,CAP,I
323.7988186111111,-24.9448013,CAP,I
324.79408194444443,-24.9375744,CAP,I
325.78946111111105,-24.9305191,CAP,I
326.7847830555555,-24.9236355,CAP,I
327.77990388888884,-24.9169273,CAP,I
328.7751388888888,-24.9103947,CAP,I
329.7702886111111,-24.9040413,CAP,O
329.7627075,-23.9040642,CAP,I
329.75523888888887,-22.904089,CAP,I
329.74785749999995,-21.9041119,CAP,I
329.74062,-20.9041328,CAP,I
329.7334380555555,-19.9041576,CAP,I
329.7263713888888,-18.9041786,CAP,I
329.7193905555555,-17.9041996,CAP,I
329.71246638888886,-16.9042225,CAP,I
329.7056294444444,-15.9042444,CAP,I
329.6988480555555,-14.9042645,CAP,I
329.69215361111105,-13.9042864,CAP,I
329.68548749999997,-12.9043083,CAP,I
329.6789069444444,-11.9043283,CAP,I
329.672355,-10.9043484,CAP,I
329.66583305555554,-9.9043694,CAP,I
329.6593663888888,-8.9043894,CAP,I
329.65616249999994,-8.4043999,CAP,O
328.6577219444444,-8.4107742,CAP,I
327.6592544444444,-8.4173279,CAP,I
326.6608994444444,-8.424057,CAP,I
325.6624036111111,-8.4309626,CAP,I
324.6639061111111,-8.4380417,CAP,I
323.66555249999993,-8.4452906,CAP,I
322.6669980555555,-8.4527092,CAP,I
321.668415,-8.4602947,CAP,O
321.6763111111111,-9.4602642,CAP,I
321.68420861111105,-10.4602337,CAP,I
321.69219,-11.4602032,CAP,I
321.70020138888884,-12.4601717,CAP,I
321.7082969444444,-13.4601412,CAP,I
321.71645111111104,-14.4601107,CAP,O
320.71901249999996,-14.4678507,CAP,I
319.72143138888885,-14.4757547,CAP,I
318.7237936111111,-14.4838171,CAP,I
317.7262694444444,-14.4920359,CAP,I
316.7285730555555,-14.5004101,CAP,I
315.7308480555555,-14.5089369,CAP,I
314.73323861111106,-14.5176105,CAP,I
313.7353994444444,-14.5264339,CAP,I
312.7375605555555,-14.5354004,CAP,I
311.7398069444444,-14.544507,CAP,I
310.7418825,-14.5537539,CAP,I
309.7439011111111,-14.5631361,CAP,I
309.7439011111111,-14.5631361,CAP,O
170.09644055555555,-63.6842766,CAR,I
170.10726888888885,-62.684288,CAR,I
170.11738361111108,-61.6843033,CAR,I
170.12688138888888,-60.6843147,CAR,I
170.13579305555552,-59.6843224,CAR,I
170.14419138888886,-58.68433,CAR,I
170.1521161111111,-57.6843414,CAR,I
170.15592138888886,-57.1843452,CAR,O
169.13746805555553,-57.1819954,CAR,I
168.11923055555553,-57.1794319,CAR,I
167.1009061111111,-57.1766624,CAR,I
166.3372561111111,-57.1744423,CAR,O
165.31909055555553,-57.1713066,CAR,I
164.30116638888887,-57.1679573,CAR,I
163.28318555555555,-57.1644058,CAR,I
162.26530499999998,-57.1606445,CAR,I
161.2476975,-57.1566811,CAR,I
160.230045,-57.1525154,CAR,I
159.21250805555553,-57.1481438,CAR,I
158.19525749999997,-57.1435738,CAR,I
157.17797694444442,-57.1388054,CAR,I
156.16084055555552,-57.1338387,CAR,I
155.14400555555554,-57.1286774,CAR,I
154.12714055555554,-57.1233177,CAR,I
153.11044638888887,-57.1177673,CAR,I
152.09405388888888,-57.11203,CAR,I
151.07769,-57.1060982,CAR,I
150.0614836111111,-57.0999794,CAR,I
149.04560555555554,-57.0936813,CAR,I
148.02975611111108,-57.0871925,CAR,I
147.01409388888888,-57.0805283,CAR,I
145.99877388888888,-57.0736847,CAR,I
144.98348249999998,-57.0666618,CAR,I
143.96840555555553,-57.0594635,CAR,I
142.95367194444444,-57.0520973,CAR,I
141.93898194444444,-57.0445557,CAR,I
140.92451999999997,-57.03685,CAR,I
139.91043138888887,-57.0289803,CAR,I
138.8964136111111,-57.0209465,CAR,I
137.88260999999997,-57.0127525,CAR,I
136.86919194444442,-57.0044022,CAR,I
135.8558611111111,-56.9958954,CAR,I
134.84277305555554,-56.987236,CAR,I
133.83007055555555,-56.9784317,CAR,I
133.32365555555555,-56.9739723,CAR,O
133.35263694444444,-55.9740982,CAR,I
133.38017388888886,-54.9742203,CAR,O
132.36873138888888,-54.9652023,CAR,I
131.35737444444442,-54.9560394,CAR,I
130.34626055555555,-54.9467392,CAR,I
129.33553194444443,-54.9373055,CAR,I
128.32489055555553,-54.9277344,CAR,I
127.56711888888887,-54.9204712,CAR,O
127.59557249999999,-53.9206123,CAR,I
127.60929138888888,-53.4206772,CAR,O
126.59960694444443,-53.4108849,CAR,I
125.59033805555553,-53.4009705,CAR,I
124.5811411111111,-53.390934,CAR,I
123.57220194444443,-53.3807755,CAR,I
123.32011638888888,-53.3782196,CAR,O
123.34799694444443,-52.3783607,CAR,I
123.37464749999998,-51.3784981,CAR,I
123.38112888888887,-51.1285286,CAR,O
122.37314694444443,-51.1182327,CAR,I
121.36539444444443,-51.1078262,CAR,I
120.86169749999999,-51.1025848,CAR,O
119.8542886111111,-51.0920143,CAR,I
118.84727249999999,-51.0813446,CAR,I
117.84034194444443,-51.0705719,CAR,I
116.83363499999999,-51.0597038,CAR,I
115.82733444444443,-51.0487404,CAR,I
114.82112694444443,-51.0376892,CAR,I
113.81514749999998,-51.0265465,CAR,I
112.80957749999999,-51.0153236,CAR,I
111.80409888888887,-51.0040207,CAR,I
110.7988711111111,-50.9926414,CAR,I
109.79404499999998,-50.9811897,CAR,I
108.78931055555555,-50.9696693,CAR,I
107.78482638888887,-50.9580803,CAR,I
106.78075055555554,-50.9464302,CAR,I
105.77678249999998,-50.9347229,CAR,I
104.7730711111111,-50.9229584,CAR,I
103.76975999999999,-50.9111443,CAR,I
102.76655694444443,-50.8992844,CAR,I
101.76360305555555,-50.8873749,CAR,I
100.76106611111109,-50.8754311,CAR,I
99.75863388888888,-50.8634453,CAR,I
98.75646888888888,-50.851429,CAR,I
97.75470305555554,-50.8393822,CAR,I
96.7530511111111,-50.8273125,CAR,I
95.75165694444443,-50.8152161,CAR,I
94.7506711111111,-50.8031044,CAR,I
93.74979888888888,-50.7909775,CAR,I
92.74919249999999,-50.7788391,CAR,I
91.74899388888888,-50.7666969,CAR,I
90.74890194444443,-50.7545471,CAR,O
90.71788055555554,-51.7543602,CAR,I
90.693705,-52.5042114,CAR,O
91.69378944444443,-52.5163612,CAR,I
92.69399694444444,-52.5285034,CAR,I
93.1943536111111,-52.5345764,CAR,O
93.16080749999999,-53.5343742,CAR,I
93.1256386111111,-54.5341568,CAR,I
93.10739999999998,-55.03405,CAR,O
94.1080786111111,-55.0461807,CAR,I
95.10920694444444,-55.0583038,CAR,I
96.11064444444443,-55.0704117,CAR,I
97.11223194444443,-55.0824966,CAR,I
98.11427555555554,-55.0945587,CAR,O
98.07661055555555,-56.0943336,CAR,I
98.03694305555554,-57.0940971,CAR,I
97.99507805555554,-58.0938416,CAR,O
98.99766749999999,-58.1058846,CAR,I
100.00044749999999,-58.1178932,CAR,I
101.00371638888888,-58.1298676,CAR,I
102.00731999999999,-58.1418037,CAR,I
103.01111694444442,-58.1537018,CAR,O
102.96742194444442,-59.1534424,CAR,I
102.92108694444443,-60.1531715,CAR,I
102.87185694444443,-61.1528816,CAR,I
102.81940055555555,-62.152565,CAR,I
102.76335305555554,-63.1522331,CAR,I
102.70331388888887,-64.1518784,CAR,O
103.70867694444443,-64.1637497,CAR,I
104.71447055555554,-64.1755676,CAR,I
105.72054888888887,-64.1873322,CAR,I
106.72720638888887,-64.1990433,CAR,I
107.73429444444443,-64.2106934,CAR,I
108.74165999999998,-64.2222824,CAR,I
109.7495986111111,-64.2338104,CAR,I
110.7579511111111,-64.2452621,CAR,I
111.76658388888887,-64.2566452,CAR,I
112.7757811111111,-64.267952,CAR,I
113.7854011111111,-64.2791824,CAR,I
114.79528499999998,-64.2903214,CAR,I
115.80572555555554,-64.3013763,CAR,I
116.81657555555554,-64.3123398,CAR,I
117.82768194444444,-64.3232117,CAR,I
118.83934055555554,-64.3339844,CAR,I
119.85140555555554,-64.3446579,CAR,I
120.86369999999998,-64.3552246,CAR,I
121.87655999999998,-64.3656845,CAR,I
122.88979055555554,-64.37603,CAR,I
123.90327888888888,-64.3862686,CAR,I
124.91728361111109,-64.3963852,CAR,I
125.9316736111111,-64.4063873,CAR,I
126.94627805555554,-64.4162598,CAR,I
127.96139694444443,-64.4260025,CAR,I
128.97688805555555,-64.4356232,CAR,I
129.992595,-64.4451065,CAR,I
131.00880138888888,-64.4544525,CAR,I
132.02536638888887,-64.4636612,CAR,I
133.04211611111108,-64.4727249,CAR,I
134.05936638888886,-64.4816437,CAR,I
135.07694694444442,-64.4904175,CAR,I
136.09472694444443,-64.4990387,CAR,O
136.04772138888887,-65.498848,CAR,I
135.9969661111111,-66.4986343,CAR,I
135.9419625,-67.4984055,CAR,I
135.88213944444442,-68.4981461,CAR,I
135.81676499999998,-69.4978714,CAR,I
135.7449825,-70.4975739,CAR,I
135.66575999999998,-71.4972458,CAR,I
135.57782694444444,-72.4968719,CAR,I
135.4795786111111,-73.49646,CAR,I
135.36905694444442,-74.4959946,CAR,I
135.24368694444442,-75.4954681,CAR,O
136.27685999999997,-75.5040665,CAR,I
137.31064805555553,-75.5125046,CAR,I
138.34487861111108,-75.5207901,CAR,I
139.37986805555553,-75.5289078,CAR,I
140.41543055555553,-75.5368652,CAR,I
141.45140694444441,-75.5446472,CAR,I
142.48811249999997,-75.552269,CAR,I
143.52536249999997,-75.5597153,CAR,I
144.56298305555555,-75.5669785,CAR,I
145.60130555555554,-75.5740738,CAR,I
146.64012888888888,-75.580986,CAR,I
147.67929611111109,-75.5877151,CAR,I
148.71911999999998,-75.5942612,CAR,I
149.75940305555554,-75.6006241,CAR,I
150.79999944444444,-75.6067886,CAR,I
151.8411975,-75.6127701,CAR,I
152.88282444444442,-75.6185532,CAR,I
153.92472305555555,-75.6241455,CAR,I
154.9671794444444,-75.6295395,CAR,I
156.01003638888886,-75.6347351,CAR,I
157.05310805555553,-75.6397247,CAR,I
158.09669555555553,-75.644516,CAR,I
159.14064,-75.6491089,CAR,I
160.18475555555554,-75.6534882,CAR,I
161.22937194444444,-75.6576614,CAR,I
162.27425999999997,-75.6616287,CAR,I
163.31929194444442,-75.6653824,CAR,I
164.36475305555552,-75.6689224,CAR,I
165.41045694444443,-75.6722565,CAR,I
166.45626,-75.6753693,CAR,I
167.50243638888887,-75.6782761,CAR,I
168.5488275,-75.6809616,CAR,I
169.59526055555554,-75.6834335,CAR,I
169.85697305555553,-75.6840134,CAR,O
169.89071861111108,-74.6840515,CAR,I
169.92040194444442,-73.6840897,CAR,I
169.9467511111111,-72.6841125,CAR,I
169.97031138888886,-71.6841431,CAR,I
169.99151249999997,-70.684166,CAR,I
170.0106961111111,-69.6841812,CAR,I
170.02814694444442,-68.6842041,CAR,I
170.04411138888887,-67.684227,CAR,I
170.05877555555554,-66.6842422,CAR,I
170.0722936111111,-65.6842499,CAR,I
170.0848111111111,-64.6842651,CAR,O
350.4370588888888,53.1849251,CAS,I
349.42113888888883,53.1826363,CAS,I
348.40527611111105,53.1801338,CAS,I
347.3896694444444,53.1774216,CAS,I
346.3739205555555,53.1744957,CAS,I
345.3582569444444,53.1713676,CAS,I
344.34285138888885,53.1680298,CAS,O
344.33318111111106,54.1680145,CAS,I
344.32305305555553,55.1679916,CAS,I
344.3124105555555,56.1679764,CAS,I
344.3040269444444,56.9179611,CAS,O
344.29235388888884,57.917942,CAS,I
344.2799955555555,58.9179192,CAS,I
344.26912361111107,59.7512321,CAS,O
345.2889630555555,59.7545853,CAS,I
346.3090888888888,59.7577286,CAS,I
347.3292736111111,59.7606659,CAS,I
348.3493994444444,59.7633896,CAS,I
348.85966361111105,59.7646751,CAS,O
348.8496494444444,60.7646637,CAS,I
348.8389786111111,61.7646484,CAS,I
348.8276188888888,62.764637,CAS,I
348.8164905555555,63.6812897,CAS,O
349.84036499999996,63.6837044,CAS,I
350.86449611111107,63.6859093,CAS,I
351.88871388888884,63.6878967,CAS,I
352.91284499999995,63.6896744,CAS,I
353.9371769444444,63.6912308,CAS,I
354.9615961111111,63.6925774,CAS,I
355.21757111111106,63.6928787,CAS,O
355.21150638888884,64.6928787,CAS,I
355.2049261111111,65.6928711,CAS,I
355.1978594444444,66.6928711,CAS,O
356.22590999999994,66.6939468,CAS,I
357.2540188888888,66.694809,CAS,I
358.28201249999995,66.6954498,CAS,I
359.31017861111104,66.6958771,CAS,I
0.33836388888888885,66.6960831,CAS,I
1.3663755555555555,66.6960754,CAS,I
1.6234769444444441,66.6960373,CAS,I
1.6234663888888887,66.6960373,CAS,I
2.6516399999999996,66.695755,CAS,I
3.6796424999999995,66.6952515,CAS,I
4.707772499999999,66.6945343,CAS,I
5.735868055555555,66.6935959,CAS,I
6.763763888888888,66.6924438,CAS,O
6.771937499999999,67.6924362,CAS,I
6.7808399999999995,68.6924286,CAS,I
6.790574999999999,69.692421,CAS,I
6.801273055555555,70.6924133,CAS,I
6.8130944444444435,71.6924133,CAS,I
6.826231388888888,72.6924057,CAS,I
6.84092861111111,73.6923981,CAS,I
6.857489999999999,74.6923828,CAS,I
6.876308888888888,75.6923676,CAS,I
6.897892499999999,76.6923599,CAS,I
6.922913888888888,77.6923447,CAS,O
7.978199999999999,77.6909332,CAS,I
9.033349444444443,77.6893082,CAS,I
10.088185555555555,77.6874542,CAS,I
11.143006388888887,77.6853867,CAS,I
12.197633888888888,77.6830978,CAS,I
13.251888055555554,77.6805878,CAS,I
14.306069999999998,77.6778564,CAS,I
15.35999861111111,77.6749115,CAS,I
16.413498055555554,77.6717529,CAS,I
17.46686694444444,77.6683731,CAS,I
18.519925555555552,77.6647797,CAS,I
19.57250111111111,77.6609802,CAS,I
20.624888888888886,77.6569595,CAS,I
21.676912499999997,77.6527405,CAS,I
22.728397499999996,77.6483078,CAS,I
23.77963944444444,77.6436615,CAS,I
24.83046305555555,77.6388168,CAS,I
25.88069555555555,77.6337738,CAS,I
26.930633888888885,77.6285172,CAS,I
27.980101388888887,77.6230698,CAS,I
29.02892694444444,77.617424,CAS,I
30.077408888888886,77.6115799,CAS,I
31.125368888888886,77.6055374,CAS,I
32.17263888888888,77.5993118,CAS,I
33.219516111111105,77.5928879,CAS,I
34.26582749999999,77.5862885,CAS,I
35.31139944444444,77.5794907,CAS,I
36.356534999999994,77.5725174,CAS,I
37.40105555555555,77.565361,CAS,I
38.44479138888888,77.5580368,CAS,I
39.488053611111106,77.5505295,CAS,I
40.53065694444444,77.5428467,CAS,I
41.57243694444444,77.534996,CAS,I
42.61369638888888,77.5269775,CAS,I
43.654259999999994,77.5187988,CAS,I
44.69396388888888,77.5104523,CAS,I
45.733108611111106,77.5019531,CAS,I
46.771521111111106,77.4932938,CAS,I
47.80903805555555,77.4844818,CAS,I
48.84595805555555,77.4755249,CAS,I
49.88211749999999,77.4664154,CAS,I
50.9173425,77.4571609,CAS,I
51.951946388888885,77.4477692,CAS,I
52.98575111111111,77.4382401,CAS,I
54.0185986111111,77.4285736,CAS,I
55.050791944444434,77.4187775,CAS,I
55.308748611111106,77.4163132,CAS,O
55.12151999999999,76.4172058,CAS,I
54.9595036111111,75.417984,CAS,I
54.81784638888888,74.418663,CAS,I
54.6928711111111,73.4192657,CAS,I
54.58172694444444,72.4197998,CAS,I
54.48218388888888,71.4202728,CAS,I
54.392466111111105,70.4207001,CAS,I
54.311138888888884,69.4210892,CAS,I
54.23703444444444,68.4214401,CAS,O
53.218531388888884,68.4311371,CAS,I
52.199591944444435,68.4406967,CAS,I
51.180367499999996,68.4501266,CAS,I
50.160556388888885,68.4594116,CAS,I
49.39545749999999,68.4662857,CAS,O
49.331984999999996,67.4665756,CAS,I
49.27363805555555,66.466835,CAS,I
49.219786388888885,65.4670792,CAS,I
49.16989805555555,64.4673004,CAS,I
49.123531388888885,63.4675026,CAS,I
49.0802911111111,62.4676933,CAS,I
49.03985694444444,61.4678802,CAS,I
49.001933888888885,60.4680481,CAS,I
48.96627888888888,59.4682083,CAS,I
48.93267611111111,58.4683571,CAS,I
48.900929999999995,57.4684982,CAS,O
47.88810611111111,57.4774704,CAS,I
46.87518305555555,57.4862938,CAS,I
45.861861111111104,57.4949684,CAS,I
44.848297499999994,57.5034943,CAS,I
43.834641111111104,57.5118637,CAS,I
42.82060499999999,57.5200729,CAS,I
41.80633361111111,57.5281258,CAS,I
40.79198999999999,57.5360146,CAS,I
39.777269999999994,57.5437431,CAS,I
38.76233694444444,57.5513,CAS,O
38.78863638888888,58.5512009,CAS,I
38.80235555555555,59.0511551,CAS,O
37.78645638888889,59.058548,CAS,I
36.77017805555555,59.0657692,CAS,I
35.75368944444444,59.0728188,CAS,I
34.73713805555555,59.079689,CAS,I
33.720231111111104,59.0863838,CAS,I
32.70312305555555,59.0928955,CAS,I
31.685976111111106,59.0992241,CAS,I
30.795625555555553,59.1046104,CAS,O
30.773623611111105,58.1046753,CAS,O
29.75680194444444,58.1106491,CAS,I
28.73965361111111,58.116436,CAS,I
27.722341388888886,58.1220322,CAS,I
27.595222499999995,58.1227188,CAS,O
27.57644694444444,57.1227684,CAS,I
27.55865694444444,56.1228142,CAS,I
27.541769999999996,55.12286,CAS,I
27.533641388888885,54.6228828,CAS,O
26.518313888888887,54.6282539,CAS,I
25.503003055555553,54.6334267,CAS,I
24.487413055555553,54.6384048,CAS,I
23.471696944444442,54.6431885,CAS,I
22.456013888888886,54.6477699,CAS,O
22.443145555555553,53.6478004,CAS,I
22.430875555555552,52.6478233,CAS,I
22.41915305555555,51.6478539,CAS,I
22.40793611111111,50.6478767,CAS,O
21.39413694444444,50.6522484,CAS,I
20.38024361111111,50.6564217,CAS,I
19.36640861111111,50.6603928,CAS,I
18.605903888888886,50.6632347,CAS,O
18.596976111111108,49.66325,CAS,I
18.588408055555554,48.663269,CAS,O
17.575240555555553,48.6668777,CAS,I
16.562003888888885,48.6702805,CAS,I
15.548851388888886,48.6734772,CAS,I
14.788867499999999,48.6757393,CAS,O
14.782349999999997,47.6757469,CAS,I
14.776076944444442,46.6757545,CAS,O
13.763573888888887,46.6785851,CAS,I
12.751016944444443,46.6812057,CAS,I
11.738564999999998,46.6836166,CAS,I
10.725914999999999,46.6858139,CAS,I
9.71322611111111,46.6878052,CAS,I
8.700652499999999,46.689579,CAS,I
7.687894444444443,46.691143,CAS,I
6.675109444444444,46.6924934,CAS,I
5.662451944444443,46.6936302,CAS,I
4.64962361111111,46.6945534,CAS,I
4.143278888888888,46.6949348,CAS,O
4.144793888888889,47.6949348,CAS,I
4.146367499999999,48.6949348,CAS,O
3.132581944444444,48.6955376,CAS,I
2.118784444444444,48.6959229,CAS,I
1.6119599999999998,48.6960373,CAS,I
1.6119705555555552,48.6960373,CAS,I
0.5981686111111111,48.6961021,CAS,I
359.58449388888886,48.6959496,CAS,I
358.57071888888885,48.6955833,CAS,I
357.5569155555555,48.6950035,CAS,I
356.5432830555555,48.6942101,CAS,I
355.52953638888886,48.693203,CAS,I
355.2760786111111,48.6929169,CAS,O
355.2733605555555,49.6929131,CAS,I
355.2705569444444,50.6929131,CAS,O
354.2559525,50.6916351,CAS,I
353.24126249999995,50.6901436,CAS,I
352.22660111111105,50.6884384,CAS,I
351.46568249999996,50.6870193,CAS,O
351.46073388888885,51.6870155,CAS,I
351.4555544444444,52.6870079,CAS,I
351.45289361111105,53.1870041,CAS,O
184.38161388888886,-35.6947556,CEN,I
183.37307388888885,-35.6954079,CEN,I
182.36436305555554,-35.6958466,CEN,I
181.3556669444444,-35.6960716,CEN,I
180.3471136111111,-35.6960831,CEN,I
179.33841749999996,-35.6958771,CEN,I
178.32971999999998,-35.6954613,CEN,I
177.32116638888886,-35.6948318,CEN,I
176.31247055555554,-35.6939888,CEN,I
175.30380305555553,-35.6929283,CEN,I
174.29530638888886,-35.6916618,CEN,I
173.28666749999996,-35.6901779,CEN,I
172.27804194444442,-35.6884842,CEN,I
171.2696025,-35.6865768,CEN,I
170.26103555555554,-35.6844597,CEN,I
169.25249555555553,-35.6821327,CEN,I
168.24414305555553,-35.6795959,CEN,I
167.235675,-35.6768494,CEN,I
166.47936305555552,-35.6746559,CEN,O
166.4748,-36.6746483,CEN,I
166.47010805555553,-37.6746407,CEN,I
166.4652736111111,-38.674633,CEN,I
166.46032361111108,-39.6746292,CEN,I
166.45650444444442,-40.4246216,CEN,O
166.45128305555554,-41.424614,CEN,I
166.44590388888886,-42.4246025,CEN,I
166.44033888888887,-43.4245987,CEN,I
166.43460305555553,-44.4245911,CEN,I
166.42865249999997,-45.4245796,CEN,I
166.42248611111108,-46.424572,CEN,I
166.41610638888886,-47.4245605,CEN,I
166.40946888888888,-48.4245491,CEN,I
166.40255999999997,-49.4245415,CEN,I
166.39536444444443,-50.42453,CEN,I
166.38786749999997,-51.4245186,CEN,I
166.3800286111111,-52.4245071,CEN,I
166.37183249999998,-53.4244919,CEN,I
166.36323444444443,-54.4244804,CEN,I
166.35420749999997,-55.424469,CEN,I
166.34470944444442,-56.4244537,CEN,I
166.3372561111111,-57.1744423,CEN,O
167.35550861111108,-57.177372,CEN,I
168.37370388888885,-57.1800919,CEN,I
169.39211388888887,-57.1826019,CEN,I
170.15592138888886,-57.1843452,CEN,O
170.14820999999998,-58.1843376,CEN,I
170.14005611111108,-59.18433,CEN,I
170.13140249999998,-60.1843147,CEN,I
170.12220444444444,-61.1843071,CEN,I
170.11240499999997,-62.1842957,CEN,I
170.10194861111108,-63.1842842,CEN,I
170.09073305555555,-64.1842728,CEN,I
170.0848111111111,-64.6842651,CEN,O
171.11007138888885,-64.6864166,CEN,I
172.13524805555554,-64.6883545,CEN,I
173.16065249999997,-64.6900787,CEN,I
174.18611555555555,-64.6915817,CEN,I
175.21149138888887,-64.6928787,CEN,I
176.2370536111111,-64.6939545,CEN,I
177.26267388888886,-64.694809,CEN,I
178.28816388888887,-64.6954498,CEN,I
179.05736388888886,-64.6957855,CEN,O
179.05926749999998,-63.6957893,CEN,I
179.06104055555554,-62.6957893,CEN,I
179.06268611111108,-61.6957932,CEN,I
179.06424444444443,-60.6957932,CEN,I
179.06570388888886,-59.6957932,CEN,I
179.06707805555553,-58.6957893,CEN,I
179.06838,-57.6957932,CEN,I
179.06960999999998,-56.6957932,CEN,I
179.07076805555553,-55.6957932,CEN,O
180.08854805555552,-55.6960487,CEN,I
181.1063294444444,-55.6960945,CEN,I
182.12395194444443,-55.695919,CEN,I
183.14173194444442,-55.6955338,CEN,I
184.15949861111108,-55.6949272,CEN,I
185.17707749999997,-55.6941071,CEN,I
186.1948019444444,-55.6930733,CEN,I
187.21249638888887,-55.6918259,CEN,I
188.22999,-55.690361,CEN,I
189.24759888888886,-55.6886826,CEN,I
190.26516444444442,-55.6867905,CEN,I
191.28251555555553,-55.6846886,CEN,I
192.2999669444444,-55.682373,CEN,I
193.31734638888886,-55.6798439,CEN,I
194.33451138888887,-55.6771049,CEN,O
194.3435236111111,-56.6770935,CEN,I
194.35305138888887,-57.6770821,CEN,I
